Bike-Number,Rental-Time,Rental-Type,Rental-Location,Rental-Lat,Rental-Lng,Return-Time,Return-Type,Return-Location,Return-Lat,Return-Lng,Duration-Minutes,Movement-Type
100320,2025-07-20 17:23:14,Station (virtuell),Birkenstraße/Wilsnacker Straße,52.529766,13.351296,2025-07-20 17:23:19,Station (virtuell),Birkenstraße/Wilsnacker Straße,52.529766,13.351296,0.1,Station:Station
17823,2025-07-20 17:13:36,Station (virtuell),Damaschkestraße/Hektorstraße,52.500918,13.297883,2025-07-20 17:23:19,Station (virtuell),Seelingstraße (Neue Christstraße),52.516831,13.295994,9.7,Station:Station
10359,2025-07-20 17:22:18,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,2025-07-20 17:23:31,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,1.2,Station:Station
15123,2025-07-20 17:23:25,Station (virtuell),Jelbi Neue Wache (MIT/NE),52.51781,13.39617,2025-07-20 17:23:31,Station (virtuell),Jelbi Neue Wache (MIT/NE),52.51781,13.39617,0.1,Station:Station
15671,2025-07-20 17:16:07,Station (physisch),U Ernst-Reuter-Platz,52.513434,13.322788,2025-07-20 17:23:31,Station (virtuell),Gutenbergstraße/Englische Straße,52.515842,13.332026,7.4,Station:Station
10960,2025-07-20 17:18:55,Station (virtuell),S Storkower Straße (Nord),52.52445,13.465156,2025-07-20 17:23:42,Station (virtuell),Storkower Straße/Paul-Junius-Straße,52.522798,13.473276,4.8,Station:Station
100382,2025-07-20 17:12:57,Station (virtuell),Werrastraße/Truseweg,52.482039,13.447008,2025-07-20 17:23:42,Station (virtuell),virtuell - S Treptower Park (Puschkinallee/Elsenstraße),52.49278,13.460247,10.8,Station:Station
17023,2025-07-20 17:15:51,Station (virtuell),VRAO 31 - Mohrenstraße/Charlottenstraße (Abstellfläche-Mikromobilität),52.512409,13.391555,2025-07-20 17:23:53,Station (physisch),U Märkisches Museum,52.511967,13.408508,8.0,Station:Station
19947,2025-07-20 17:23:59,Station (physisch),U Schönleinstraße,52.492721,13.422074,2025-07-20 17:24:05,Station (physisch),U Schönleinstraße,52.492721,13.422074,0.1,Station:Station
18902,2025-07-20 17:17:20,Station (virtuell),M Siegfriedstraße/Josef-Orlopp-Straße,52.522792,13.499366,2025-07-20 17:24:05,Station (virtuell),S+U Lichtenberg (Nordwest),52.51183,13.496849,6.8,Station:Station
19135,2025-07-20 17:08:29,Freistehend,Flexzone,52.535133,13.433382,2025-07-20 17:24:05,Freistehend,Flexzone,52.535133,13.433382,15.6,Flexzone:Flexzone
16901,2025-07-20 17:12:29,Station (virtuell),Nürnberger Straße/Schaperstraße,52.498553,13.334055,2025-07-20 17:24:11,Station (virtuell),EDEKA Jost & Jost (Kantstraße),52.506067,13.320225,11.7,Station:Station
15896,2025-07-20 17:09:03,Station (virtuell),Jelbi Herrfurthstraße/Hermannstraße (NEU/HH),52.477572,13.425883,2025-07-20 17:24:11,Station (virtuell),VRAO 65 - Görlitzer Straße/Cuvrystraße (Abstellfläche Mikromobilität),52.495996,13.442486,15.1,Station:Station
17507,2025-07-20 17:22:12,Freistehend,Flexzone,52.485476,13.444971,2025-07-20 17:24:11,Freistehend,Flexzone,52.485476,13.444971,2.0,Flexzone:Flexzone
18536,2025-07-20 17:09:25,Station (virtuell),U Wilmersdorfer Straße Süd,52.50624,13.30678,2025-07-20 17:24:22,Station (virtuell),Trautenaustraße/Günzelstraße,52.491237,13.326793,14.9,Station:Station
100419,2025-07-20 17:22:01,Station (physisch),S Nordbahnhof,52.531905,13.38797,2025-07-20 17:24:34,Station (physisch),Tieckstraße,52.529446,13.388128,2.5,Station:Station
19406,2025-07-20 17:18:55,Station (virtuell),virtuell - S Treptower Park (Puschkinallee/Elsenstraße),52.49278,13.460247,2025-07-20 17:24:34,Station (virtuell),Puschkinallee/Eichenstraße,52.494785,13.453415,5.7,Station:Station
15154,2025-07-20 17:17:14,Station (virtuell),Jelbi U Gleisdreieck (KRE/GLD),52.500601,13.373982,2025-07-20 17:24:34,Station (virtuell),Jelbi Zimmerstraße/Wilhelmstraße (MIT/ZW),52.5074,13.38588,7.3,Station:Station
18444,2025-07-20 17:17:20,Station (virtuell),Jelbi U Gleisdreieck (KRE/GLD),52.500601,13.373982,2025-07-20 17:24:34,Station (virtuell),Jelbi Zimmerstraße/Wilhelmstraße (MIT/ZW),52.5074,13.38588,7.2,Station:Station
101166,2025-07-20 17:16:52,Freistehend,Flexzone,52.5028,13.422329,2025-07-20 17:24:34,Freistehend,Flexzone,52.5028,13.422329,7.7,Flexzone:Flexzone
13795,2025-07-20 17:19:12,Station (physisch),Torgauer Straße/Cherusker Straße,52.480147,13.358836,2025-07-20 17:24:45,Station (virtuell),Hauptstraße (Odeon),52.482166,13.349354,5.5,Station:Station
14317,2025-07-20 17:12:24,Station (virtuell),S Köllnische Heide (Nord),52.469694,13.466964,2025-07-20 17:25:07,Station (virtuell),Fuldastraße/Weigandufer,52.486978,13.440013,12.7,Station:Station
16618,2025-07-20 17:13:19,Station (virtuell),Bulgarische Straße/Neue Krugallee,52.484558,13.479792,2025-07-20 17:25:29,Station (virtuell),S Baumschulenweg (Südost),52.467469,13.490165,12.2,Station:Station
100398,2025-07-20 17:08:01,Station (virtuell),Potsdamer Straße/Sigismundstraße,52.506578,13.36823,2025-07-20 17:25:41,Station (physisch),Rathaus Friedrichshain-Kreuzberg,52.493641,13.385655,17.7,Station:Station
13829,2025-07-20 17:15:23,Station (virtuell),S Wollankstraße (Sternstraße),52.565752,13.390951,2025-07-20 17:26:03,Station (virtuell),Vinetastraße/Trelleborger Straße,52.558709,13.418207,10.7,Station:Station
17469,2025-07-20 17:26:09,Station (virtuell),Jelbi S+U Brandenburger Tor/Pariser Platz (MIT/BR),52.51661,13.38009,2025-07-20 17:26:14,Station (virtuell),Jelbi S+U Brandenburger Tor/Pariser Platz (MIT/BR),52.51661,13.38009,0.1,Station:Station
10784,2025-07-20 17:08:23,Station (virtuell),Wiener Straße/Liegnitzer Straße,52.495766,13.436898,2025-07-20 17:26:25,Station (physisch),Marheinekeplatz,52.488976,13.394571,18.0,Station:Station
19947,2025-07-20 17:24:11,Station (physisch),U Schönleinstraße,52.492721,13.422074,2025-07-20 17:26:25,Station (virtuell),EDEKA Fiebig (Kottbuser Damm),52.491682,13.423128,2.2,Station:Station
18998,2025-07-20 17:26:20,Station (virtuell),S Köpenick (Süd),52.458373,13.579692,2025-07-20 17:26:25,Station (virtuell),S Köpenick (Süd),52.458373,13.579692,0.1,Station:Station
13547,2025-07-20 17:19:51,Freistehend,Flexzone,52.495222,13.310832,2025-07-20 17:26:37,Station (virtuell),S Charlottenburg (Südwest),52.503817,13.303462,6.8,Flexzone:Station
19104,2025-07-20 17:26:42,Station (virtuell),U Vinetastraße (Tiroler Straße),52.55912,13.412492,2025-07-20 17:26:48,Station (virtuell),U Vinetastraße (Tiroler Straße),52.55912,13.412492,0.1,Station:Station
14121,2025-07-20 17:18:55,Station (virtuell),Reichenberger Straße/Ratiborstraße,52.492893,13.438919,2025-07-20 17:26:48,Station (virtuell),virtuell - S Treptower Park (Puschkinallee/Elsenstraße),52.49278,13.460247,7.9,Station:Station
10976,2025-07-20 17:26:03,Freistehend,Flexzone,52.512702,13.452262,2025-07-20 17:27:10,Freistehend,Flexzone,52.512702,13.452262,1.1,Flexzone:Flexzone
10760,2025-07-20 17:19:51,Station (physisch),**S Ostbahnhof,52.509822,13.433468,2025-07-20 17:27:21,Station (virtuell),Gubener Straße/Torellstraße,52.511383,13.448853,7.5,Station:Station
100203,2025-07-20 17:18:11,Station (physisch),**S Ostbahnhof,52.509822,13.433468,2025-07-20 17:27:21,Station (virtuell),Gubener Straße/Torellstraße,52.511383,13.448853,9.2,Station:Station
17968,2025-07-20 17:17:59,Station (virtuell),Warburgzeile/Otto-Suhr-Allee,52.516424,13.310291,2025-07-20 17:27:32,Station (virtuell),Campus ESCP (Schlosspark-Klinik/Heubnerweg),52.523873,13.288672,9.6,Station:Station
100119,2025-07-20 17:21:10,Station (virtuell),Jelbi Alte Schönhauser Straße/Linienstraße (MIT/LI),52.528029,13.408953,2025-07-20 17:27:43,Station (virtuell),VRAO 75 - Auguststraße/Tucholskystraße (Abstellfläche Mikromobilität),52.526258,13.393643,6.5,Station:Station
16817,2025-07-20 17:23:59,Station (virtuell),S Rummelsburg,52.50162,13.477317,2025-07-20 17:27:54,Freistehend,außerhalb Flexzone,52.503173,13.482639,3.9,Station:NoFlexzone
13945,2025-07-20 17:19:29,Station (virtuell),Jelbi S+U Jungfernheide (CHN/JUN),52.530972,13.300639,2025-07-20 17:27:54,Station (virtuell),Gierkeplatz (Süd),52.516803,13.302374,8.4,Station:Station
17386,2025-07-20 17:21:44,Station (virtuell),U Franz-Neumann-Platz,52.564306,13.36375,2025-07-20 17:27:54,Station (virtuell),Holländerstraße/Aroser Allee,52.561967,13.354211,6.2,Station:Station
13582,2025-07-20 17:16:19,Station (virtuell),Krüllstraße/Karl-Kruger-Straße,52.491473,13.44667,2025-07-20 17:27:54,Station (virtuell),Hedwig-Wachenheim-Straße/Wanda-Kallenbach-Straße,52.505257,13.443827,11.6,Station:Station
100936,2025-07-20 17:22:23,Station (virtuell),Großgörschenstraße/Bautzner Straße,52.490658,13.370525,2025-07-20 17:28:06,Station (virtuell),Hertha-Block-Promenade/Wilhelm-Kabus-Straße,52.481715,13.365283,5.7,Station:Station
15771,2025-07-20 17:18:44,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 17:28:06,Station (virtuell),Willibald-Alexis-Straße/Chamissoplatz,52.487807,13.390827,9.4,Station:Station
18998,2025-07-20 17:26:37,Station (virtuell),S Köpenick (Süd),52.458373,13.579692,2025-07-20 17:28:17,Station (virtuell),S Köpenick (Süd),52.458373,13.579692,1.7,Station:Station
13665,2025-07-20 17:17:54,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 17:28:17,Station (virtuell),Willibald-Alexis-Straße/Chamissoplatz,52.487807,13.390827,10.4,Station:Station
19305,2025-07-20 17:21:39,Station (virtuell),Jelbi Sommerbad Neukölln (NEU/SO),52.48029,13.41693,2025-07-20 17:28:17,Station (virtuell),Jelbi Allerstraße/Weisestraße (NEU/AW),52.47485,13.42447,6.6,Station:Station
100037,2025-07-20 17:16:19,Station (physisch),U Ernst-Reuter-Platz,52.513434,13.322788,2025-07-20 17:28:17,Station (virtuell),Gutenbergstraße/Englische Straße,52.515842,13.332026,12.0,Station:Station
17285,2025-07-20 17:14:33,Station (virtuell),U Mierendorffplatz (Habsburgergraben),52.526591,13.305956,2025-07-20 17:28:28,Station (virtuell),Fasanenstraße/Hertzallee,52.510201,13.330058,13.9,Station:Station
15357,2025-07-20 17:27:43,Station (virtuell),Zenner,52.487625,13.477097,2025-07-20 17:28:28,Station (virtuell),Zenner,52.487625,13.477097,0.8,Station:Station
19657,2025-07-20 17:10:21,Station (virtuell),virtuell - S Treptower Park (Puschkinallee/Elsenstraße),52.49278,13.460247,2025-07-20 17:28:39,Station (virtuell),Jelbi Weisestraße/Herrfurthstraße (NEU/WE),52.477354,13.424054,18.3,Station:Station
18870,2025-07-20 17:10:05,Station (physisch),Jelbi S+U Zoologischer Garten/Hardenbergplatz (CHA/HA),52.506606,13.332945,2025-07-20 17:28:39,Station (virtuell),Frankenstraße/Goltzstraße,52.49338,13.353578,18.6,Station:Station
18555,2025-07-20 17:28:45,Station (virtuell),EDEKA S Greifwalder Straße (West),52.541608,13.438924,2025-07-20 17:28:50,Station (virtuell),EDEKA S Greifwalder Straße (West),52.541608,13.438924,0.1,Station:Station
100895,2025-07-20 17:28:45,Station (virtuell),Torgauer Straße (Gustav-Müller-Straße),52.479133,13.362327,2025-07-20 17:28:50,Station (virtuell),Torgauer Straße (Gustav-Müller-Straße),52.479133,13.362327,0.1,Station:Station
100254,2025-07-20 17:28:45,Station (virtuell),S Köpenick (Süd),52.458373,13.579692,2025-07-20 17:28:50,Station (virtuell),S Köpenick (Süd),52.458373,13.579692,0.1,Station:Station
101109,2025-07-20 17:10:44,Station (virtuell),EDEKA Invalidenstraße,52.527316,13.372865,2025-07-20 17:29:01,Station (virtuell),U Seestraße (Müllerstraße),52.549358,13.353717,18.3,Station:Station
19979,2025-07-20 17:28:56,Station (virtuell),Jelbi Graefestraße/Planufer (KRE/GP),52.495709,13.419666,2025-07-20 17:29:01,Station (virtuell),Jelbi Graefestraße/Planufer (KRE/GP),52.495709,13.419666,0.1,Station:Station
16683,2025-07-20 17:29:07,Station (physisch),S+U Hauptbahnhof Washingtonplatz,52.524259,13.368603,2025-07-20 17:29:13,Station (physisch),S+U Hauptbahnhof Washingtonplatz,52.524259,13.368603,0.1,Station:Station
14379,2025-07-20 17:08:57,Station (physisch),Karl-Marx Allee,52.517383,13.44137,2025-07-20 17:29:13,Station (physisch),Rudi-Dutschke-Straße,52.507236,13.398167,20.3,Station:Station
14389,2025-07-20 17:23:42,Station (virtuell),Fasanenstraße/Hertzallee,52.510201,13.330058,2025-07-20 17:29:13,Station (virtuell),Siegmunds Hof,52.516325,13.335659,5.5,Station:Station
16703,2025-07-20 17:14:55,Station (virtuell),Simon-Dach-Straße/Frankfurter Allee,52.514964,13.460124,2025-07-20 17:29:13,Station (virtuell),Heckmannufer,52.497109,13.44881,14.3,Station:Station
17588,2025-07-20 17:20:37,Station (physisch),Potsdamer Str./Eichhornstr.,52.508957,13.371686,2025-07-20 17:29:24,Station (physisch),S Anhalter Bahnhof,52.50449,13.382024,8.8,Station:Station
17482,2025-07-20 17:11:45,Station (physisch),Potsdamer Str./Eichhornstr.,52.508957,13.371686,2025-07-20 17:29:24,Station (virtuell),Jelbi Platz des 18. März/Simsonweg (TIE/PS),52.516263,13.375614,17.6,Station:Station
16953,2025-07-20 17:18:22,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 17:29:24,Station (virtuell),Willibald-Alexis-Straße/Chamissoplatz,52.487807,13.390827,11.0,Station:Station
100790,2025-07-20 17:29:19,Station (virtuell),Gneisenaustraße/Baerwaldtraße,52.490196,13.399973,2025-07-20 17:29:24,Station (virtuell),Gneisenaustraße/Baerwaldtraße,52.490196,13.399973,0.1,Station:Station
19528,2025-07-20 17:29:19,Station (virtuell),M Rummelsburger Straße/Edisonstraße,52.468404,13.51439,2025-07-20 17:29:24,Station (virtuell),M Rummelsburger Straße/Edisonstraße,52.468404,13.51439,0.1,Station:Station
10430,2025-07-20 17:25:41,Freistehend,Flexzone,52.542093,13.378032,2025-07-20 17:29:30,Freistehend,Flexzone,52.542093,13.378032,3.8,Flexzone:Flexzone
17153,2025-07-20 17:12:18,Station (virtuell),U Vinetastraße (Elsa-Brändström-Straße),52.559548,13.413336,2025-07-20 17:29:53,Station (virtuell),EDEKA Center Niemann (Blankenburger Straße),52.584323,13.417112,17.6,Station:Station
100790,2025-07-20 17:29:30,Station (virtuell),Gneisenaustraße/Baerwaldtraße,52.490196,13.399973,2025-07-20 17:29:53,Station (virtuell),Gneisenaustraße/Baerwaldtraße,52.490196,13.399973,0.4,Station:Station
18911,2025-07-20 17:26:37,Station (virtuell),Sportpromenade (Strandbad Grünau),52.40854,13.606236,2025-07-20 17:30:04,Freistehend,Flexzone,52.410898,13.5937,3.5,Station:Flexzone
19436,2025-07-20 17:08:29,Station (virtuell),Potsdamer Straße/Sigismundstraße,52.506578,13.36823,2025-07-20 17:30:15,Station (physisch),Rathaus Friedrichshain-Kreuzberg,52.493641,13.385655,21.8,Station:Station
100085,2025-07-20 17:26:48,Station (virtuell),Storkower Straße/Paul-Junius-Straße,52.522798,13.473276,2025-07-20 17:30:15,Station (virtuell),S Storkower Straße (Nord),52.52445,13.465156,3.5,Station:Station
19885,2025-07-20 17:13:03,Station (virtuell),Munsterdamm (Sommerbad am Insulaner),52.4562,13.349192,2025-07-20 17:30:15,Station (virtuell),Hauptstraße (65),52.477278,13.34208,17.2,Station:Station
17050,2025-07-20 17:30:04,Station (physisch),**Helsingforser Platz (S Warschauer Straße),52.507848,13.449569,2025-07-20 17:30:26,Station (physisch),**Helsingforser Platz (S Warschauer Straße),52.507848,13.449569,0.4,Station:Station
17481,2025-07-20 17:11:39,Station (virtuell),Am Friedrichshain/Hans-Otto-Straße,52.529357,13.434212,2025-07-20 17:30:26,Station (virtuell),Jelbi Platz des 18. März/Simsonweg (TIE/PS),52.516263,13.375614,18.8,Station:Station
14279,2025-07-20 17:30:21,Station (virtuell),Ordensmeisterstraße/Tempelhofer Damm,52.455428,13.384255,2025-07-20 17:30:26,Station (virtuell),Ordensmeisterstraße/Tempelhofer Damm,52.455428,13.384255,0.1,Station:Station
19926,2025-07-20 17:07:44,Station (virtuell),Bulgarische Straße/Abteilbrücke,52.485841,13.481694,2025-07-20 17:30:37,Station (virtuell),virtuell - Braunschweiger Straße/Niemetzstraße,52.471851,13.451262,22.9,Station:Station
18646,2025-07-20 17:30:21,Station (virtuell),S Pankow-Heinersdorf (West),52.577794,13.428778,2025-07-20 17:30:48,Station (virtuell),S Pankow-Heinersdorf (West),52.577794,13.428778,0.5,Station:Station
15034,2025-07-20 17:18:22,Station (physisch),U Weberwiese,52.516616,13.443253,2025-07-20 17:31:00,Station (virtuell),Schlesische Straße/Falckensteinstraße (Süd),52.499912,13.443709,12.6,Station:Station
18034,2025-07-20 17:27:21,Freistehend,Flexzone,52.54676,13.401062,2025-07-20 17:31:00,Freistehend,Flexzone,52.54676,13.401062,3.6,Flexzone:Flexzone
16045,2025-07-20 17:21:50,Station (physisch),Jelbi S+U Zoologischer Garten/Hardenbergplatz (CHA/HA),52.506606,13.332945,2025-07-20 17:31:33,Station (virtuell),Württembergische Straße/Pommersche Straße,52.493429,13.314705,9.7,Station:Station
100399,2025-07-20 17:22:57,Station (virtuell),U Reinickendorfer Straße (Fennstraße),52.540887,13.368448,2025-07-20 17:31:44,Station (physisch),Pankstr./Böttgerstr.,52.550109,13.378204,8.8,Station:Station
17359,2025-07-20 17:21:50,Station (virtuell),U Franz-Neumann-Platz,52.564306,13.36375,2025-07-20 17:31:44,Station (virtuell),EDEKA Peth (Holländerstraße),52.563228,13.343104,9.9,Station:Station
101153,2025-07-20 17:21:22,Station (virtuell),U Gneisenaustraße (Zossener Straße),52.491515,13.394646,2025-07-20 17:31:55,Station (physisch),U Prinzenstraße,52.497411,13.405658,10.6,Station:Station
14841,2025-07-20 17:31:50,Station (virtuell),Am Friedrichshain/Bötzowstraße,52.528945,13.430506,2025-07-20 17:31:55,Station (virtuell),Am Friedrichshain/Bötzowstraße,52.528945,13.430506,0.1,Station:Station
100232,2025-07-20 17:31:50,Station (virtuell),Jelbi Zimmerstraße/Friedrichstraße (MIT/ZF),52.50768,13.39079,2025-07-20 17:31:55,Station (virtuell),Jelbi Zimmerstraße/Friedrichstraße (MIT/ZF),52.50768,13.39079,0.1,Station:Station
13333,2025-07-20 17:18:50,Station (virtuell),Jelbi U Mierendorffplatz (CHA/MI),52.525534,13.304658,2025-07-20 17:31:55,Station (virtuell),Am Spreebord/Caprivibrücke,52.52124,13.306449,13.1,Station:Station
10940,2025-07-20 17:20:02,Freistehend,Flexzone,52.533529,13.403089,2025-07-20 17:32:06,Station (physisch),Tieckstraße,52.529446,13.388128,12.1,Flexzone:Station
10277,2025-07-20 17:19:29,Station (virtuell),Jelbi-Punkt Henriette-Herz-Park (TIE/HE),52.51084,13.37264,2025-07-20 17:32:06,Station (physisch),U Nollendorfplatz (EDEKA),52.498955,13.354408,12.6,Station:Station
15999,2025-07-20 17:23:42,Station (virtuell),VRAO 45 - U Tierpark (Abstellfläche Mikromobilität),52.49668,13.52377,2025-07-20 17:32:06,Station (virtuell),Aristotelessteig (6),52.490664,13.521322,8.4,Station:Station
14936,2025-07-20 17:32:01,Station (virtuell),Seestraße/Nordufer,52.541449,13.334123,2025-07-20 17:32:06,Station (virtuell),Seestraße/Nordufer,52.541449,13.334123,0.1,Station:Station
18764,2025-07-20 17:17:59,Station (virtuell),Jordanstraße/Lohmühlenstraße,52.494115,13.446085,2025-07-20 17:32:17,Station (virtuell),VRAO 64 - Görlitzer Straße/Falckensteinstraße (Abstellfläche Mikromobilität),52.496705,13.440249,14.3,Station:Station
100771,2025-07-20 17:22:57,Station (virtuell),VRAO 71 - Oberwallstraße/Hausvogteiplatz (Abstellfläche Mikromobilität),52.513413,13.397103,2025-07-20 17:32:17,Station (virtuell),Jelbi Ebertstraße/Hannah-Arendt-Straße (MIT/EH),52.513298,13.377288,9.3,Station:Station
15599,2025-07-20 17:22:35,Station (virtuell),VRAO 71 - Oberwallstraße/Hausvogteiplatz (Abstellfläche Mikromobilität),52.513413,13.397103,2025-07-20 17:32:29,Station (virtuell),Jelbi Ebertstraße/Hannah-Arendt-Straße (MIT/EH),52.513298,13.377288,9.9,Station:Station
100333,2025-07-20 17:19:29,Station (virtuell),Puschkinallee (Figurentheater Grashüpfer),52.491228,13.466953,2025-07-20 17:32:29,Station (virtuell),Weserstraße/Wildenbruchstraße,52.482806,13.441896,13.0,Station:Station
16688,2025-07-20 17:23:19,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,2025-07-20 17:33:02,Station (physisch),Quitzowstr.,52.535133,13.349413,9.7,Station:Station
