timestamp,station_name,event_type,duration_seconds,booked_bikes_entry,booked_bikes_exit,available_bikes_before,available_bikes_after,bikes_available_to_rent,bike_racks,free_racks,special_racks
2025-07-20T19:34:25,S Grunewald (West),not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T19:34:25,Schlesische Straße/Falckensteinstraße (Süd),not_booked:bike_taken,0,0,0,5,4,4,4,0,0
2025-07-20T19:34:25,S Sonnenallee,not_booked:bike_taken,0,0,0,2,1,1,10,9,0
2025-07-20T19:34:25,EDEKA Stresemannstraße,not_booked:bike_taken,0,0,0,2,1,1,6,5,0
2025-07-20T19:34:25,Oderbergerstraße 54 (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,4,3,3,6,3,0
2025-07-20T19:34:25,U Prinzenstraße,not_booked:bike_taken,0,0,0,8,1,1,12,11,0
2025-07-20T19:34:25,U Prinzenstraße,not_booked:bike_taken,0,0,0,8,1,1,12,11,0
2025-07-20T19:34:25,U Hansaplatz,not_booked:bike_taken,0,0,0,6,3,3,4,1,0
2025-07-20T19:34:25,Neue Hochstraße,not_booked:bike_taken,0,0,0,3,1,1,14,13,0
2025-07-20T19:34:25,ZOB Berlin (Südwest),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:34:25,Jelbi Herrfurthplatz West (NEU/HW),not_booked:bike_taken,0,0,0,5,4,4,9,5,0
2025-07-20T19:34:25,Fritschestraße/Pestalozzistraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:25,S Mexikoplatz (Nordost),not_booked:bike_taken,0,0,0,4,3,3,4,0,0
2025-07-20T19:34:25,Jelbi Selchower Straße/Schillerpromenade (NEU/SE),not_booked:bike_taken,0,0,0,3,2,2,9,7,0
2025-07-20T19:34:25,Paul-Linke-Ufer/Ohlauer Straße,not_booked:bike_taken,0,0,0,4,1,1,4,3,0
2025-07-20T19:34:25,U Märkisches Museum (Ost),not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:34:25,Simon-Dach-Straße/Frankfurter Allee,not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:34:25,Köpenicker Chaussee/Blockdammweg,not_booked:bike_taken,0,0,0,5,3,3,4,0,0
2025-07-20T19:34:25,U Prinzenstraße,not_booked:bike_taken,0,0,0,8,1,1,12,11,0
2025-07-20T19:34:25,U Otisstraße (Nord),not_booked:bike_taken,0,0,0,5,3,3,4,1,0
2025-07-20T19:34:25,U Schlesisches Tor (Ost),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:25,Jelbi Marchlewskistraße/ Revaler Straße (FHA/MA),not_booked:bike_taken,0,0,0,2,1,1,7,6,0
2025-07-20T19:34:25,U Hansaplatz,not_booked:bike_taken,0,0,0,6,3,3,4,1,0
2025-07-20T19:34:42,U Eisenacher Straße (Akazienstraße),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:34:53,Jelbi U Boddinstraße/Selchower Straße (NEU/UB),booked:bike_taken,28,2,1,2,1,0,12,11,0
2025-07-20T19:34:53,S Treptower Park,not_booked:bike_taken,0,0,0,2,1,1,5,4,0
2025-07-20T19:35:16,U Rathaus Schöneberg,not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:35:16,Rauchstraße/Hugo-Cassirer-Straße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:35:27,S+U Tempelhof (Nord),booked:bike_taken,62,1,0,3,2,2,6,4,0
2025-07-20T19:35:27,Leipziger Straße/Markgrafenstraße,not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T19:35:27,Leipziger Straße/Markgrafenstraße,not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T19:38:46,VRAO 39 - Nostitzstraße/Bergmannstraße (Abstellfläche-Mikromobilität),booked:bike_taken,261,1,0,2,1,1,6,5,0
2025-07-20T19:38:46,Jelbi U Weinmeisterstraße (MIT/WE),booked:bike_taken,261,1,0,2,1,1,4,3,0
2025-07-20T19:38:46,Schönhauser Allee/Saarbrücker Straße,booked:not_taken,261,1,0,2,2,2,4,2,0
2025-07-20T19:38:46,Burgsdorfstraße/Willdenowstraße,booked:bike_taken,210,1,0,3,2,2,4,2,0
2025-07-20T19:54:16,U Blissestraße,booked:not_taken,1191,1,0,1,1,1,8,7,0
2025-07-20T19:54:16,Aquarium,booked:not_taken,930,1,0,2,2,2,22,20,0
2025-07-20T19:54:16,S+U Neukölln,booked:bike_taken,930,2,0,2,1,1,8,7,0
2025-07-20T19:54:16,M Bersarinplatz (Thaerstraße),booked:not_taken,1191,1,0,1,1,1,4,3,0
2025-07-20T19:54:16,Lottumstraße/Angemünder Straße,booked:not_taken,1191,1,0,1,1,1,4,3,0
2025-07-20T19:54:16,S+U Westhafen (Nordost),booked:bike_taken,1191,1,0,2,1,1,4,3,0
2025-07-20T19:54:16,Phillipstraße/Hannoversche Straße,booked:not_taken,1191,1,0,2,2,2,4,2,0
2025-07-20T19:54:16,Marheinekeplatz/Schleiermacherstraße,booked:not_taken,1191,1,0,1,1,1,4,3,0
2025-07-20T19:54:16,Bugenhagenstraße/Bremer Straße,booked:not_taken,1129,1,0,1,1,1,4,3,0
2025-07-20T19:54:16,S Köllnische Heide (Nord),booked:not_taken,1112,2,0,2,2,2,4,2,0
2025-07-20T19:54:16,Greifswalder Straße/Thomas-Mann-Straße,booked:not_taken,1191,1,0,1,1,1,4,3,0
2025-07-20T19:54:16,Hermannstraße/Nogatstraße,booked:not_taken,1191,1,0,1,1,1,4,3,0
2025-07-20T19:54:16,Königin-Luise-Straße/Englerallee,booked:not_taken,1191,1,0,1,1,1,4,3,0
2025-07-20T19:54:16,Weserstraße/Wildenbruchstraße,booked:not_taken,2192,1,0,2,2,2,4,2,0
2025-07-20T19:54:16,S Ostkreuz (Südost),booked:bike_taken,1191,1,0,7,3,3,4,0,0
2025-07-20T19:54:16,Hauptstraße/Ulrich-Plenzdorf-Straße,booked:not_taken,1191,1,0,1,1,1,4,3,0
2025-07-20T19:54:16,Jelbi Freie Universität/Silberlaube (DAH/SI),booked:not_taken,1191,1,0,1,1,1,4,2,0
2025-07-20T19:54:16,Willibald-Alexis-Straße/Chamissoplatz,booked:bike_taken,2192,2,1,4,2,1,4,2,0
2025-07-20T19:54:16,Am Spreebord/Caprivibrücke,booked:not_taken,1191,1,0,1,1,1,4,3,0
2025-07-20T19:54:16,U Sophie-Charlotte-Platz (Nordwest),booked:not_taken,930,2,0,4,5,5,4,0,0
2025-07-20T19:54:16,Nogatstraße/Ilsestraße,booked:bike_taken,930,1,0,2,1,1,4,3,0
2025-07-20T19:54:16,Forckenbeckstraße (Sommerbad Wilmersdorf),booked:not_taken,1191,1,0,1,1,1,4,3,0
2025-07-20T19:54:16,Seestraße/Nordufer,booked:bike_taken,1191,2,1,5,4,3,4,0,0
2025-07-20T19:54:16,Jelbi U Kottbusser Tor/Zentrum Kreuzberg (KRE/KO),booked:bike_taken,1191,1,0,5,4,4,12,7,0
2025-07-20T19:38:46,Wilhelm-Kuhr-Straße/Kreuzstraße,not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:38:46,Geschwister Scholl Str.,not_booked:bike_taken,0,0,0,7,6,6,33,26,0
2025-07-20T19:38:46,VRAO 31 - Mohrenstraße/Charlottenstraße (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,4,3,3,6,3,0
2025-07-20T19:38:46,Jelbi Grünberger Straße/ Warschauer Straße (FHA/GW),not_booked:bike_taken,0,0,0,3,1,1,6,5,0
2025-07-20T19:38:46,S Julius-Leber-Brücke (Nordost),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:38:46,Zeughofstraße (Lausitzer Park),not_booked:bike_taken,0,0,0,5,3,3,10,7,0
2025-07-20T19:38:46,Kreuzbergstraße/Möckernstraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:38:46,Beusselstraße/Erasmusstraße,not_booked:bike_taken,0,0,0,3,2,2,4,1,0
2025-07-20T19:38:46,Jelbi U Rosenthaler Platz Nord (MIT/RN),not_booked:bike_taken,0,0,0,4,3,3,6,3,0
2025-07-20T19:38:46,Zeughofstraße (Lausitzer Park),not_booked:bike_taken,0,0,0,5,3,3,10,7,0
2025-07-20T19:38:46,Jelbi Grünberger Straße/ Warschauer Straße (FHA/GW),not_booked:bike_taken,0,0,0,3,1,1,6,5,0
2025-07-20T19:38:46,Jelbi Graefestraße/Planufer (KRE/GP),not_booked:bike_taken,0,0,0,3,2,2,6,3,0
2025-07-20T19:38:46,Jelbi Simon-Dach-Straße/ Revaler Straße (FHA/SI),not_booked:bike_taken,0,0,0,2,1,1,5,4,0
2025-07-20T19:38:46,S Julius-Leber-Brücke (Nordost),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,Gensinger Straße Ost,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:54:16,U Samariterstraße,not_booked:bike_taken,0,0,0,6,5,5,9,4,0
2025-07-20T19:54:16,Jelbi U Gleisdreieck (KRE/GLD),not_booked:bike_taken,0,0,0,2,1,1,10,9,0
2025-07-20T19:54:16,Wiclefstraße/Bredowstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:54:16,M Wühlischstraße/Holteistraße,not_booked:bike_taken,0,0,0,3,2,2,5,3,0
2025-07-20T19:54:16,**Fraenkelufer,not_booked:bike_taken,0,0,0,2,1,1,8,7,0
2025-07-20T19:54:16,Alt-Stralau (Elsenbrücke),not_booked:bike_taken,0,0,0,7,5,5,4,0,0
2025-07-20T19:54:16,Oderbergerstraße 1 (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,2,1,1,6,5,0
2025-07-20T19:54:16,Peter-Strasser-Weg (Tempelhofer Feld West),not_booked:bike_taken,0,0,0,8,4,4,4,0,0
2025-07-20T19:54:16,Jelbi S+U Zoologischer Garten/Hardenbergplatz (CHA/HA),not_booked:bike_taken,0,0,0,5,3,3,8,5,0
2025-07-20T19:54:16,Jelbi Potsdamer Platz/Gabriele-Tergit-Promenade (MIT/PG),not_booked:bike_taken,0,0,0,3,1,1,6,5,0
2025-07-20T19:54:16,Peter-Strasser-Weg (Tempelhofer Feld West),not_booked:bike_taken,0,0,0,8,4,4,4,0,0
2025-07-20T19:54:16,Jelbi Potsdamer Platz/Gabriele-Tergit-Promenade (MIT/PG),not_booked:bike_taken,0,0,0,3,1,1,6,5,0
2025-07-20T19:54:16,"HfS ""Ernst Busch"" (Süd)",not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,Jelbi S+U Zoologischer Garten/Hardenbergplatz (CHA/HA),not_booked:bike_taken,0,0,0,5,3,3,8,5,0
2025-07-20T19:54:16,Katzbachstraße,not_booked:bike_taken,0,0,0,2,1,1,15,14,0
2025-07-20T19:54:16,S+U Eberswalder Straße (Süd),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:54:16,EDEKA Busack (Heckerdamm),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:54:16,Peter-Strasser-Weg (Tempelhofer Feld West),not_booked:bike_taken,0,0,0,8,4,4,4,0,0
2025-07-20T19:54:16,S+U Karl-Bonhoeffer-Nervenklinik (Oranienburger Straße/Ost),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,Steinplatz (West),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,Ackerstraße (Park),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,Cantianstraße,not_booked:bike_taken,0,0,0,2,1,1,5,4,0
2025-07-20T19:54:16,**Jelbi S+U Hauptbahnhof/Washingtonplatz (MOA/HW),not_booked:bike_taken,0,0,0,8,7,7,10,3,0
2025-07-20T19:54:16,Ackerstraße (Park),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,Rixdorfer Straße (Sommerbad Mariendorf),not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T19:54:16,Michaelkirchbrücke,not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T19:54:16,Beusselstraße/Erasmusstraße,not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T19:54:16,Scharnweberstraße/Gürtelstraße,not_booked:bike_taken,0,0,0,5,4,4,4,0,0
2025-07-20T19:54:16,Krügerstraße/Kuglerstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:54:16,Scharnweberstraße/Gürtelstraße,not_booked:bike_taken,0,0,0,5,4,4,4,0,0
2025-07-20T19:54:16,Fasanenstraße/Hertzallee,not_booked:bike_taken,0,0,0,13,11,11,4,0,0
2025-07-20T19:54:16,Fasanenstraße/Hertzallee,not_booked:bike_taken,0,0,0,13,11,11,4,0,0
2025-07-20T19:54:16,Peter-Strasser-Weg (Tempelhofer Feld West),not_booked:bike_taken,0,0,0,8,4,4,4,0,0
2025-07-20T19:54:16,U Otisstraße (Nord),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,Jelbi Oberbaumbrücke (FHA/OB),not_booked:bike_taken,0,0,0,3,2,2,16,14,0
2025-07-20T19:54:16,Sonnenallee/Elbestraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:54:16,Jelbi Edith-Kiss-Straße (FHA/ED),not_booked:bike_taken,0,0,0,5,4,4,5,1,0
2025-07-20T19:54:16,EDEKA Riebe (Platz der Vereinten Nationen),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:54:16,Jelbi Mühlenstraße/ Straße der Pariser Kommune (FHA/MU),not_booked:bike_taken,0,0,0,4,3,3,12,8,0
2025-07-20T19:54:16,Tucholskystraße,not_booked:bike_taken,0,0,0,3,2,2,20,18,0
2025-07-20T19:54:16,EDEKA Center No. 1,not_booked:bike_taken,0,0,0,3,2,2,4,0,0
2025-07-20T19:54:16,Alt-Stralau (Elsenbrücke),not_booked:bike_taken,0,0,0,7,5,5,4,0,0
2025-07-20T19:54:16,VRAO 31 - Mohrenstraße/Charlottenstraße (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T19:54:16,Rixdorfer Straße (Sommerbad Mariendorf),not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T19:54:16,Steinplatz (West),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,Alt-Stralau/Tunnelstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:54:16,"HfS ""Ernst Busch"" (Süd)",not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,Jelbi Graefestraße/Planufer (KRE/GP),not_booked:bike_taken,0,0,0,2,1,1,6,4,0
2025-07-20T19:54:16,U Otisstraße (Nord),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,S+U Karl-Bonhoeffer-Nervenklinik (Oranienburger Straße/Ost),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T19:54:16,Jelbi Graefestraße/Planufer (KRE/GP),not_booked:bike_taken,0,0,0,2,1,1,6,4,0
2025-07-20T19:54:16,Mahlsdorfer Straße/Pflanzgartenstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:54:16,Alexandrinenstraße/Oranienstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:54:16,S Bellevue (Nord),not_booked:bike_taken,0,0,0,2,1,1,5,3,0
2025-07-20T19:54:16,Jelbi Rathausstraße/Berliner Fernsehturm (MIT/RB),not_booked:bike_taken,0,0,0,3,2,2,8,6,0
2025-07-20T19:54:16,Hardenbergstraße (Universität der Künste),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:54:32,Jelbi Allerstraße (NEU/AL),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,S Nordbahnhof,booked:bike_taken,936,1,0,3,2,2,15,13,0
2025-07-20T20:10:31,M Schwedterstraße,booked:bike_taken,936,1,0,3,2,2,16,14,0
2025-07-20T20:10:31,Danziger Straße/Lychener Straße,booked:not_taken,936,1,0,1,2,2,20,18,0
2025-07-20T20:10:31,U Südstern,booked:bike_taken,936,2,1,2,1,0,15,14,0
2025-07-20T20:10:31,Baerwaldstraße,booked:not_taken,936,2,0,2,2,2,13,11,0
2025-07-20T20:10:31,Rochowstr./Corinthstr.,booked:not_taken,936,1,0,2,1,1,5,4,0
2025-07-20T20:10:31,Brunnenstraße/Rügener Straße,booked:not_taken,936,1,0,1,1,1,4,3,0
2025-07-20T20:10:31,Simon-Dach-Straße/Frankfurter Allee,booked:bike_taken,936,1,0,3,2,2,4,2,0
2025-07-20T20:10:31,EDEKA Hennig (Lehrter Straße),booked:bike_taken,936,1,0,3,2,2,4,2,0
2025-07-20T20:10:31,Gierkeplatz (Süd),booked:not_taken,936,1,0,2,2,2,4,2,0
2025-07-20T20:10:31,Dudenstraße/Boelckestraße,booked:not_taken,936,1,0,4,4,4,4,0,0
2025-07-20T20:10:31,Jelbi U Boddinstraße/Selchower Straße (NEU/UB),booked:not_taken,936,1,0,1,1,1,12,11,0
2025-07-20T20:10:31,Scharnweberstaße/Colbestraße,booked:not_taken,936,2,0,3,3,3,4,1,0
2025-07-20T20:10:31,Jelbi Weisestraße/Herrfurthstraße (NEU/WE),booked:bike_taken,936,1,0,3,2,2,6,4,0
2025-07-20T20:10:31,VRAO 76 - Augststraße/Tucholskystraße (Abstellfläche Mikromobilität),booked:bike_taken,936,2,0,2,1,1,4,3,0
2025-07-20T20:10:31,Jelbi U Südstern (KRE/SU),booked:not_taken,936,1,0,1,1,1,8,7,0
2025-07-20T20:10:31,Willibald-Alexis-Straße/Chamissoplatz,booked:not_taken,936,1,0,2,2,2,4,2,0
2025-07-20T20:10:31,M Mauerpark,not_booked:bike_taken,0,0,0,8,4,4,18,14,0
2025-07-20T20:10:31,U Schlesisches Tor (Nord),not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T20:10:31,Jelbi Lichtensteinallee/Café am Neuen See (TIE/LI),not_booked:bike_taken,0,0,0,2,1,1,8,7,0
2025-07-20T20:10:31,Jelbi S+U Friedrichstraße/Georgenstraße (MIT/FG),not_booked:bike_taken,0,0,0,4,3,3,8,5,0
2025-07-20T20:10:31,**Helsingforser Platz (S Warschauer Straße),not_booked:bike_taken,0,0,0,8,6,6,12,6,0
2025-07-20T20:10:31,Kreuzbergstraße/Möckernstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,M Mauerpark,not_booked:bike_taken,0,0,0,8,4,4,18,14,0
2025-07-20T20:10:31,U Schlesisches Tor (Ost),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Scharnweberstraße/Gürtelstraße,not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T20:10:31,**S+U Hauptbahnhof/Europaplatz,not_booked:bike_taken,0,0,0,4,3,3,10,7,0
2025-07-20T20:10:31,EDEKA Siegler (Richard-von-Weizsäcker-Platz),not_booked:bike_taken,0,0,0,7,6,6,4,0,0
2025-07-20T20:10:31,**S+U Hauptbahnhof/Europaplatz,not_booked:bike_taken,0,0,0,4,3,3,10,7,0
2025-07-20T20:10:31,Bozener Straße (Süd),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,VRAO 45 - U Tierpark (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Köpenicker Chaussee/Blockdammweg,not_booked:bike_taken,0,0,0,3,1,1,4,2,0
2025-07-20T20:10:31,Jelbi Oberbaumbrücke (FHA/OB),not_booked:bike_taken,0,0,0,2,1,1,16,15,0
2025-07-20T20:10:31,Seestraße/Sylter Straße,not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T20:10:31,Jelbi Schillerstraße/Wilmersdorfer Straße (CHA/SC),not_booked:bike_taken,0,0,0,5,4,4,6,2,0
2025-07-20T20:10:31,Jelbi Libauer Straße/ Revaler Straße (FHA/LI),not_booked:bike_taken,0,0,0,3,2,2,7,5,0
2025-07-20T20:10:31,U Schlesisches Tor (Nord),not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T20:10:31,Schwedter Straße (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,6,3,3,6,3,0
2025-07-20T20:10:31,M Mauerpark,not_booked:bike_taken,0,0,0,8,4,4,18,14,0
2025-07-20T20:10:31,Jelbi Pestalozzistraße/Wilmersdorfer Straße (CHA/PE),not_booked:bike_taken,0,0,0,2,1,1,10,9,0
2025-07-20T20:10:31,Karl-Marx Allee,not_booked:bike_taken,0,0,0,9,8,8,16,8,0
2025-07-20T20:10:31,virtuell – Böcklerpark,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Poststraße/Propststraße,not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T20:10:31,Seestraße/Sylter Straße,not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T20:10:31,S+U Tempelhof (Nord),not_booked:bike_taken,0,0,0,3,1,1,6,5,0
2025-07-20T20:10:31,Kottbuser Damm/Boppstraße,not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T20:10:31,S Heidelberger Platz (Aßmannshauser Straße),not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T20:10:31,Hirschberger Straße/Schreiberhauer Straße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Jelbi U Nollendorfplatz/Kleiststraße (SCH/UN),not_booked:bike_taken,0,0,0,5,4,4,6,2,0
2025-07-20T20:10:31,M Prenzlauer Allee,not_booked:bike_taken,0,0,0,3,1,1,18,17,0
2025-07-20T20:10:31,VRAO 61 - Skalitzer Straße/Görlitzer Park (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Müller-Breslau-Straße (Schleusenkrug),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,U Rathaus Schöneberg,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T20:10:31,Sonnenallee/Mareschstraße,not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T20:10:31,M Prenzlauer Allee,not_booked:bike_taken,0,0,0,3,1,1,18,17,0
2025-07-20T20:10:31,S+U Jannowitzbrücke,not_booked:bike_taken,0,0,0,4,3,3,14,11,0
2025-07-20T20:10:31,Jelbi Karl-Liebknecht-Straße/Hirtenstraße (MIT/KH),not_booked:bike_taken,0,0,0,2,1,1,8,7,0
2025-07-20T20:10:31,Jelbi S+U Hauptbahnhof/Heidestraße (MOA/HA),not_booked:bike_taken,0,0,0,5,4,4,8,4,0
2025-07-20T20:10:31,U Märkisches Museum (Ost),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T20:10:31,Jelbi S+U Zoologischer Garten/Hardenbergplatz (CHA/HA),not_booked:bike_taken,0,0,0,3,2,2,8,6,0
2025-07-20T20:10:31,Kottbuser Damm/Boppstraße,not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T20:10:31,M Kopernikusstraße/Warschauer Straße (Nord),not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T20:10:31,**S Ostbahnhof,not_booked:bike_taken,0,0,0,3,2,2,13,11,0
2025-07-20T20:10:31,S+U Eberswalder Straße (Süd),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Reichenberger Straße/Lausitzer Straße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,U Sophie-Charlotte-Platz (Nordwest),not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T20:10:31,Onkel-Tom-Straße (Rodelhütte),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Friedenstraße/Friedrichsberger Straße,not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T20:10:31,Fasanenstraße/Hertzallee,not_booked:bike_taken,0,0,0,11,10,10,4,0,0
2025-07-20T20:10:31,M Mauerpark,not_booked:bike_taken,0,0,0,8,4,4,18,14,0
2025-07-20T20:10:31,Ludwigkirchplatz/Pfalzburger Straße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Jelbi U Alexanderplatz/Bernhard-Weiß-Straße (MIT/AB),not_booked:bike_taken,0,0,0,2,1,1,8,7,0
2025-07-20T20:10:31,Schwedter Straße (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,6,3,3,6,3,0
2025-07-20T20:10:31,Werderscher Markt/Schinkelplatz,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T20:10:31,Schwedter Straße (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,6,3,3,6,3,0
2025-07-20T20:10:31,Berthelsdorfer Straße/Richardstraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T20:10:31,U Sophie-Charlotte-Platz (Nordwest),not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T20:10:31,M Wühlischstraße/Holteistraße,not_booked:bike_taken,0,0,0,2,1,1,5,4,0
2025-07-20T20:10:31,U Deutsche Oper,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Rochowstr./Corinthstr.,not_booked:bike_taken,0,0,0,2,1,1,5,4,0
2025-07-20T20:10:31,Köpenicker Chaussee/Blockdammweg,not_booked:bike_taken,0,0,0,3,1,1,4,2,0
2025-07-20T20:10:31,virtuell – Skalitzer Straße/Erkelenzdamm,not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T20:10:31,**Helsingforser Platz (S Warschauer Straße),not_booked:bike_taken,0,0,0,8,6,6,12,6,0
2025-07-20T20:10:31,S+U Neukölln (Süd),not_booked:bike_taken,0,0,0,2,1,1,5,4,0
2025-07-20T20:10:31,U Sophie-Charlotte-Platz (Nordwest),not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T20:10:31,M Mauerpark,not_booked:bike_taken,0,0,0,8,4,4,18,14,0
2025-07-20T20:10:31,Ostbloc Boulderhalle,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Friedrichstadtpalast (U Oranienburger Tor),not_booked:bike_taken,0,0,0,3,2,2,10,8,0
2025-07-20T20:10:31,Gutenbergstraße/Englische Straße,not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T20:10:31,Elsenstraße/Harzer Straße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T20:10:31,U Märkisches Museum (Ost),not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T20:10:31,S+U Tempelhof (Nord),not_booked:bike_taken,0,0,0,3,1,1,6,5,0
2025-07-20T20:10:31,Oderbergerstraße 54 (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T20:10:31,EDEKA Straßburger Straße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T20:10:31,Scharnweberstraße/Gürtelstraße,not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T20:10:31,Sonnenallee/Mareschstraße,not_booked:bike_taken,0,0,0,3,1,1,4,3,0
